Destination,Month,RoomType,Stars,PricePerNight
"Barcelona",6,"Standard",0,4902
"Barcelona",6,"Standard",0,24
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1893
"Barcelona",6,"Standard",0,2602
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,576
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1888
"Barcelona",6,"Standard",0,2821
"Barcelona",6,"Standard",0,1877
"Barcelona",6,"Standard",0,3886
"Barcelona",6,"Standard",0,2
"Barcelona",6,"Standard",0,2006
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,4130
"Barcelona",6,"Standard",0,930
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,705
"Barcelona",6,"Standard",0,3022
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,1248
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1119
"Barcelona",6,"Standard",0,2868
"Barcelona",6,"Standard",0,2121
"Barcelona",6,"Standard",0,3717
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,4014
"Barcelona",6,"Standard",0,2269
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,1468
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2736
"Barcelona",6,"Standard",0,122
"Barcelona",6,"Standard",0,1396
"Barcelona",6,"Standard",0,20
"Barcelona",6,"Standard",0,3352
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1896
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,1556
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,1270
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,4115
"Barcelona",6,"Standard",0,1266
"Barcelona",6,"Standard",0,141
"Barcelona",6,"Standard",0,1400
"Barcelona",6,"Standard",0,3826
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,7692
"Barcelona",6,"Standard",0,1634
"Barcelona",6,"Standard",0,1673
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,920
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3825
"Barcelona",6,"Standard",0,1394
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,1659
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,4691
"Barcelona",6,"Standard",0,1576
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2310
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,4115
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,930
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2759
"Barcelona",6,"Standard",0,3319
"Barcelona",6,"Standard",0,7977
"Barcelona",6,"Standard",0,950
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2834
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,3259
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,2410
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1148
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,1760
"Barcelona",6,"Standard",0,500
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2613
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,6510
"Barcelona",6,"Standard",0,200
"Barcelona",6,"Standard",0,350
"Barcelona",6,"Standard",0,1349
"Barcelona",6,"Standard",0,5617
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1570
"Barcelona",6,"Standard",0,83
"Barcelona",6,"Standard",0,6903
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,8591
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,10316
"Barcelona",6,"Standard",0,8481
"Barcelona",6,"Standard",0,17266
"Barcelona",6,"Standard",0,5309
"Barcelona",6,"Standard",0,8527
"Barcelona",6,"Standard",0,13948
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,5067
"Barcelona",6,"Standard",0,5106
"Barcelona",6,"Standard",0,4173
"Barcelona",6,"Standard",0,4062
"Barcelona",6,"Standard",0,1715
"Barcelona",6,"Standard",0,2355
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1837
"Barcelona",6,"Standard",0,1312
"Barcelona",6,"Standard",0,2164
"Barcelona",6,"Standard",0,11232
"Barcelona",6,"Standard",0,887
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1642
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,1484
"Barcelona",6,"Standard",0,2782
"Barcelona",6,"Standard",0,153
"Barcelona",6,"Standard",0,2445
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,4408
"Barcelona",6,"Standard",0,756
"Barcelona",6,"Standard",0,2532
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,972
"Barcelona",6,"Standard",0,1815
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,1457
"Barcelona",6,"Standard",0,112475
"Barcelona",6,"Standard",0,1526
"Barcelona",6,"Standard",0,1718
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,1408
"Barcelona",6,"Standard",0,3712
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,1130
"Barcelona",6,"Standard",0,1400
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1969
"Barcelona",6,"Standard",0,1238
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1916
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2550
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2824
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1464
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1106
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,3239
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,790
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,1503
"Barcelona",6,"Standard",0,2274
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,1238
"Barcelona",6,"Standard",0,5
"Barcelona",6,"Standard",0,2118
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,2046
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,1917
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1264
"Barcelona",6,"Standard",0,942
"Barcelona",6,"Standard",0,2742
"Barcelona",6,"Standard",0,4029
"Barcelona",6,"Standard",0,125
"Barcelona",6,"Standard",0,1501
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,2239
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1891
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1319
"Barcelona",6,"Standard",0,2376
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1781
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,576
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2566
"Barcelona",6,"Standard",0,1
"Barcelona",6,"Standard",0,2811
"Barcelona",6,"Standard",0,500
"Barcelona",6,"Standard",0,2469
"Barcelona",6,"Standard",0,5
"Barcelona",6,"Standard",0,3231
"Barcelona",6,"Standard",0,141
"Barcelona",6,"Standard",0,3215
"Barcelona",6,"Standard",0,124
"Barcelona",6,"Standard",0,2289
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,2508
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,2315
"Barcelona",6,"Standard",0,25
"Barcelona",6,"Standard",0,860
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,2032
"Barcelona",6,"Standard",0,3
"Barcelona",6,"Standard",0,1929
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1796
"Barcelona",6,"Standard",0,5.8
"Barcelona",6,"Standard",0,2426
"Barcelona",6,"Standard",0,131
"Barcelona",6,"Standard",0,795
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3569
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,2046
"Barcelona",6,"Standard",0,2892
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,906
"Barcelona",6,"Standard",0,143
"Barcelona",6,"Standard",0,3256
"Barcelona",6,"Standard",0,157
"Barcelona",6,"Standard",0,2786
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2464
"Barcelona",6,"Standard",0,124
"Barcelona",6,"Standard",0,2157
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1266
"Barcelona",6,"Standard",0,2849
"Barcelona",6,"Standard",0,1801
"Barcelona",6,"Standard",0,1613
"Barcelona",6,"Standard",0,1564
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,962
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,992
"Barcelona",6,"Standard",0,2310
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,3541
"Barcelona",6,"Standard",0,132
"Barcelona",6,"Standard",0,1020
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,1896
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,2566
"Barcelona",6,"Standard",0,15455
"Barcelona",6,"Standard",0,1733
"Barcelona",6,"Standard",0,24
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1364
"Barcelona",6,"Standard",0,12325791
"Barcelona",6,"Standard",0,2802
"Barcelona",6,"Standard",0,2376
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2419
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1510
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2532
"Barcelona",6,"Standard",0,2403
"Barcelona",6,"Standard",0,11243
"Barcelona",6,"Standard",0,1553
"Barcelona",6,"Standard",0,3417
"Barcelona",6,"Standard",0,1512
"Barcelona",6,"Standard",0,2621
"Barcelona",6,"Standard",0,1621
"Barcelona",6,"Standard",0,910
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,1454
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,2919
"Barcelona",6,"Standard",0,15223
"Barcelona",6,"Standard",0,2350
"Barcelona",6,"Standard",0,133
"Barcelona",6,"Standard",0,2748
"Barcelona",6,"Standard",0,871
"Barcelona",6,"Standard",0,22
"Barcelona",6,"Standard",0,2282
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,4695
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,1770
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2021
"Barcelona",6,"Standard",0,152
"Barcelona",6,"Standard",0,560
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,576
"Barcelona",6,"Standard",0,43
"Barcelona",6,"Standard",0,2982
"Barcelona",6,"Standard",0,1895
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,2749
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,1265
"Barcelona",6,"Standard",0,3640
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,3047
"Barcelona",6,"Standard",0,141
"Barcelona",6,"Standard",0,1652
"Barcelona",6,"Standard",0,5
"Barcelona",6,"Standard",0,2964
"Barcelona",6,"Standard",0,4218
"Barcelona",6,"Standard",0,1213
"Barcelona",6,"Standard",0,3432
"Barcelona",6,"Standard",0,4
"Barcelona",6,"Standard",0,2095
"Barcelona",6,"Standard",0,1090
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2318
"Barcelona",6,"Standard",0,831
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,1895
"Barcelona",6,"Standard",0,123
"Barcelona",6,"Standard",0,1196
"Barcelona",6,"Standard",0,2226
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1480
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3366
"Barcelona",6,"Standard",0,122
"Barcelona",6,"Standard",0,1199
"Barcelona",6,"Standard",0,2294
"Barcelona",6,"Standard",0,1131
"Barcelona",6,"Standard",0,3202
"Barcelona",6,"Standard",0,1414
"Barcelona",6,"Standard",0,3520
"Barcelona",6,"Standard",0,1148
"Barcelona",6,"Standard",0,3045
"Barcelona",6,"Standard",0,1412
"Barcelona",6,"Standard",0,3094
"Barcelona",6,"Standard",0,148
"Barcelona",6,"Standard",0,3382
"Barcelona",6,"Standard",0,122
"Barcelona",6,"Standard",0,790
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2502
"Barcelona",6,"Standard",0,4039
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,2141
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,2407
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,2329
"Barcelona",6,"Standard",0,11211
"Barcelona",6,"Standard",0,3342
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1334
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,790
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,1424
"Barcelona",6,"Standard",0,2901
"Barcelona",6,"Standard",0,2604
"Barcelona",6,"Standard",0,142
"Barcelona",6,"Standard",0,2994
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,4041
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,2102
"Barcelona",6,"Standard",0,1113
"Barcelona",6,"Standard",0,2761
"Barcelona",6,"Standard",0,101
"Barcelona",6,"Standard",0,3198
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,3567
"Barcelona",6,"Standard",0,153
"Barcelona",6,"Standard",0,3101
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,3189
"Barcelona",6,"Standard",0,1115
"Barcelona",6,"Standard",0,3026
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,1387
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2256
"Barcelona",6,"Standard",0,1218
"Barcelona",6,"Standard",0,3115
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,4205
"Barcelona",6,"Standard",0,113
"Barcelona",6,"Standard",0,2655
"Barcelona",6,"Standard",0,152
"Barcelona",6,"Standard",0,2352
"Barcelona",6,"Standard",0,1152
"Barcelona",6,"Standard",0,2593
"Barcelona",6,"Standard",0,122
"Barcelona",6,"Standard",0,1908
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,1964
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,2840
"Barcelona",6,"Standard",0,2008
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,2498
"Barcelona",6,"Standard",0,3350
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,3119
"Barcelona",6,"Standard",0,1902
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2674
"Barcelona",6,"Standard",0,3992
"Barcelona",6,"Standard",0,2527
"Barcelona",6,"Standard",0,1112
"Barcelona",6,"Standard",0,3621
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,3738
"Barcelona",6,"Standard",0,148
"Barcelona",6,"Standard",0,3421
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,1299
"Barcelona",6,"Standard",0,2482
"Barcelona",6,"Standard",0,2352
"Barcelona",6,"Standard",0,3167
"Barcelona",6,"Standard",0,1415
"Barcelona",6,"Standard",0,2497
"Barcelona",6,"Standard",0,111
"Barcelona",6,"Standard",0,3885
"Barcelona",6,"Standard",0,3538
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1400
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,1698
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3833
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1535
"Barcelona",6,"Standard",0,1837
"Barcelona",6,"Standard",0,1342
"Barcelona",6,"Standard",0,3231
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,4147
"Barcelona",6,"Standard",0,1524
"Barcelona",6,"Standard",0,2496
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,467
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,1992
"Barcelona",6,"Standard",0,17
"Barcelona",6,"Standard",0,4154
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3592
"Barcelona",6,"Standard",0,3
"Barcelona",6,"Standard",0,415
"Barcelona",6,"Standard",0,2012
"Barcelona",6,"Standard",0,1561
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,3710
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,2013
"Barcelona",6,"Standard",0,1332
"Barcelona",6,"Standard",0,2386
"Barcelona",6,"Standard",0,3366
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,3470
"Barcelona",6,"Standard",0,4399
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3925
"Barcelona",6,"Standard",0,1532
"Barcelona",6,"Standard",0,1155
"Barcelona",6,"Standard",0,2334
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,2392
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,3175
"Barcelona",6,"Standard",0,122
"Barcelona",6,"Standard",0,3799
"Barcelona",6,"Standard",0,143
"Barcelona",6,"Standard",0,1460
"Barcelona",6,"Standard",0,18
"Barcelona",6,"Standard",0,2519
"Barcelona",6,"Standard",0,2597
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2228
"Barcelona",6,"Standard",0,11242
"Barcelona",6,"Standard",0,1835
"Barcelona",6,"Standard",0,2892
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,1993
"Barcelona",6,"Standard",0,1331
"Barcelona",6,"Standard",0,1784
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2904
"Barcelona",6,"Standard",0,163
"Barcelona",6,"Standard",0,4289
"Barcelona",6,"Standard",0,134412
"Barcelona",6,"Standard",0,3543
"Barcelona",6,"Standard",0,111
"Barcelona",6,"Standard",0,1598
"Barcelona",6,"Standard",0,2334
"Barcelona",6,"Standard",0,1750
"Barcelona",6,"Standard",0,3823
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,1171
"Barcelona",6,"Standard",0,3197
"Barcelona",6,"Standard",0,133
"Barcelona",6,"Standard",0,5916
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,2376
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,3710
"Barcelona",6,"Standard",0,124
"Barcelona",6,"Standard",0,1158
"Barcelona",6,"Standard",0,2552
"Barcelona",6,"Standard",0,112
"Barcelona",6,"Standard",0,5651
"Barcelona",6,"Standard",0,1710
"Barcelona",6,"Standard",0,3366
"Barcelona",6,"Standard",0,121
"Barcelona",6,"Standard",0,2360
"Barcelona",6,"Standard",0,1121
"Barcelona",6,"Standard",0,3376
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2447
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,5199
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,2966
"Barcelona",6,"Standard",0,12231
"Barcelona",6,"Standard",0,3197
"Barcelona",6,"Standard",0,133
"Barcelona",6,"Standard",0,3726
"Barcelona",6,"Standard",0,151
"Barcelona",6,"Standard",0,3871
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,6093
"Barcelona",6,"Standard",0,3696
"Barcelona",6,"Standard",0,132
"Barcelona",6,"Standard",0,679
"Barcelona",6,"Standard",0,3651
"Barcelona",6,"Standard",0,133
"Barcelona",6,"Standard",0,3639
"Barcelona",6,"Standard",0,154
"Barcelona",6,"Standard",0,1720
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,3296
"Barcelona",6,"Standard",0,3725
"Barcelona",6,"Standard",0,123
"Barcelona",6,"Standard",0,4391
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1738
"Barcelona",6,"Standard",0,37
"Barcelona",6,"Standard",0,3610
"Barcelona",6,"Standard",0,123
"Barcelona",6,"Standard",0,2303
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,6293
"Barcelona",6,"Standard",0,125
"Barcelona",6,"Standard",0,3542
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,2958
"Barcelona",6,"Standard",0,1
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3726
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,2494
"Barcelona",6,"Standard",0,3275
"Barcelona",6,"Standard",0,12221
"Barcelona",6,"Standard",0,3730
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3345
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,12478
"Barcelona",6,"Standard",0,129
"Barcelona",6,"Standard",0,7820
"Barcelona",6,"Standard",0,122
"Barcelona",6,"Standard",0,7353
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,9824
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,4668
"Barcelona",6,"Standard",0,152
"Barcelona",6,"Standard",0,8768
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,4781
"Barcelona",6,"Standard",0,134
"Barcelona",6,"Standard",0,4323
"Barcelona",6,"Standard",0,133
"Barcelona",6,"Standard",0,5435
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,3361
"Barcelona",6,"Standard",0,143
"Barcelona",6,"Standard",0,5980
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,3582
"Barcelona",6,"Standard",0,12331
"Barcelona",6,"Standard",0,6266
"Barcelona",6,"Standard",0,121
"Barcelona",6,"Standard",0,4399
"Barcelona",6,"Standard",0,1344
"Barcelona",6,"Standard",0,4457
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,1910
"Barcelona",6,"Standard",0,37
"Barcelona",6,"Standard",0,5325
"Barcelona",6,"Standard",0,133
"Barcelona",6,"Standard",0,5965
"Barcelona",6,"Standard",0,134
"Barcelona",6,"Standard",0,5715
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,4164
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,3672
"Barcelona",6,"Standard",0,12321
"Barcelona",6,"Standard",0,2226
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,1615
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,3368
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2519
"Barcelona",6,"Standard",0,3014
"Barcelona",6,"Standard",0,143
"Barcelona",6,"Standard",0,4636
"Barcelona",6,"Standard",0,12432
"Barcelona",6,"Standard",0,6304
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,2527
"Barcelona",6,"Standard",0,4148
"Barcelona",6,"Standard",0,1342
"Barcelona",6,"Standard",0,2886
"Barcelona",6,"Standard",0,52
"Barcelona",6,"Standard",0,5277
"Barcelona",6,"Standard",0,134431
"Barcelona",6,"Standard",0,2493
"Barcelona",6,"Standard",0,1151
"Barcelona",6,"Standard",0,4677
"Barcelona",6,"Standard",0,12412
"Barcelona",6,"Standard",0,3114
"Barcelona",6,"Standard",0,1222
"Barcelona",6,"Standard",0,5936
"Barcelona",6,"Standard",0,1521
"Barcelona",6,"Standard",0,5350
"Barcelona",6,"Standard",0,9820
"Barcelona",6,"Standard",0,0.2
"Barcelona",6,"Standard",0,5
"Barcelona",6,"Standard",0,3506
"Barcelona",6,"Standard",0,14
"Barcelona",6,"Standard",0,3851
"Barcelona",6,"Standard",0,1142
"Barcelona",6,"Standard",0,8774
"Barcelona",6,"Standard",0,13449
"Barcelona",6,"Standard",0,3230
"Barcelona",6,"Standard",0,153
"Barcelona",6,"Standard",0,3522
"Barcelona",6,"Standard",0,1422
"Barcelona",6,"Standard",0,8006
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3342
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,2267
"Barcelona",6,"Standard",0,10
"Barcelona",6,"Standard",0,1902
"Barcelona",6,"Standard",0,4026
"Barcelona",6,"Standard",0,144
"Barcelona",6,"Standard",0,5639
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,3338
"Barcelona",6,"Standard",0,4166
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,3361
"Barcelona",6,"Standard",0,143
"Barcelona",6,"Standard",0,679
"Barcelona",6,"Standard",0,1643
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,3144
"Barcelona",6,"Standard",0,15
"Barcelona",6,"Standard",0,726
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,3112
"Barcelona",6,"Standard",0,13
"Barcelona",6,"Standard",0,788
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,2446
"Barcelona",6,"Standard",0,2877
"Barcelona",6,"Standard",0,2559
"Barcelona",6,"Standard",0,18
"Barcelona",6,"Standard",0,920
"Barcelona",6,"Standard",0,11
"Barcelona",6,"Standard",0,1345
"Barcelona",6,"Standard",0,16
"Barcelona",6,"Standard",0,1208
"Barcelona",6,"Standard",0,12
"Barcelona",6,"Standard",0,1457
"Barcelona",6,"Standard",0,15
